Measure	E1	E2	Persons	Assessment_Items
2.12	18	67	683a4f8305745ec9d5271788	Adapt2DiffDynamics
1.49	18	68	683a4f8305745ec9d5271788	IDindividTalent
1.72	18	69	683a4f8305745ec9d5271788	OpenComms
.21	18	70	683a4f8305745ec9d5271788	Vulnerable
1.22	18	71	683a4f8305745ec9d5271788	TeamsDevBetSoluts
2.15	18	72	683a4f8305745ec9d5271788	SafeTeamEnvirons
1.60	18	73	683a4f8305745ec9d5271788	Dependable
1.60	18	74	683a4f8305745ec9d5271788	RiskTkgImport
1.12	18	75	683a4f8305745ec9d5271788	ComfortWConstrctvConflict
1.49	18	76	683a4f8305745ec9d5271788	DiffBetwnConstr&DestrtvConflct
.87	18	77	683a4f8305745ec9d5271788	AddrssConflctsDirect
.00	18	78	683a4f8305745ec9d5271788	ConflctLeadsBetOutcms
1.14	18	79	683a4f8305745ec9d5271788	WantConflictGoAway
.71	18	80	683a4f8305745ec9d5271788	SeprtPersnFrmIssue
1.54	18	81	683a4f8305745ec9d5271788	GoodEmpathizg
1.44	18	82	683a4f8305745ec9d5271788	AdaptCommNeedsOthers
1.28	18	83	683a4f8305745ec9d5271788	ComfortDelvrngSensFdbk
2.20	18	84	683a4f8305745ec9d5271788	ListenB4Spkng
1.54	18	85	683a4f8305745ec9d5271788	RemnCompsdNavDisagr
.83	18	86	683a4f8305745ec9d5271788	DiscernEmotClues
.96	18	87	683a4f8305745ec9d5271788	DiscEmotTrggrsConflct
1.78	18	88	683a4f8305745ec9d5271788	Slf-Reflct2ImprEmotAwrnss
1.94	18	89	683a4f8305745ec9d5271788	ComfortOwnRespnsOutcms
1.85	18	90	683a4f8305745ec9d5271788	Cmmttd2Promises
1.67	18	91	683a4f8305745ec9d5271788	AcknowledgeRoleInSucFail
1.60	18	92	683a4f8305745ec9d5271788	ProActCommsDlysObstcls
1.66	18	93	683a4f8305745ec9d5271788	NoSomthngUnreal
1.98	18	94	683a4f8305745ec9d5271788	MeetDeadlines
2.20	18	95	683a4f8305745ec9d5271788	LearnFrmMistakes
2.11	18	96	683a4f8305745ec9d5271788	ComfortRecFdbkColleag
.96	18	97	683a4f8305745ec9d5271788	BelieveBestSolProb
-1.23	18	98	683a4f8305745ec9d5271788	ThinkWOActing
1.91	18	99	683a4f8305745ec9d5271788	TkTime2UndstndComplxIssues
.64	18	100	683a4f8305745ec9d5271788	DecsnsNtGoingExpected
1.31	18	101	683a4f8305745ec9d5271788	Problems2Steps
1.38	18	102	683a4f8305745ec9d5271788	RunThruScenarios
1.62	18	103	683a4f8305745ec9d5271788	ExamMultiPerspctvs
1.24	18	104	683a4f8305745ec9d5271788	ConsiderAssumptns
2.12	18	105	683a4f8305745ec9d5271788	Self-Aware
1.14	18	106	683a4f8305745ec9d5271788	ArticulateBiases
2.12	18	107	683a4f8305745ec9d5271788	AskQs
.00	18	108	683a4f8305745ec9d5271788	PtMyselfUncomfrtSituations
1.60	18	109	683a4f8305745ec9d5271788	ImCreative
2.05	18	110	683a4f8305745ec9d5271788	PrepB4Mtg1stTime
1.44	18	111	683a4f8305745ec9d5271788	MultiScenariosConsidProb
1.49	18	112	683a4f8305745ec9d5271788	KnowNonneg
1.62	18	113	683a4f8305745ec9d5271788	AdaptMsg2Audience
1.44	18	114	683a4f8305745ec9d5271788	SeeSomeone
.52	18	115	683a4f8305745ec9d5271788	WillingCompromise
1.54	18	116	683a4f8305745ec9d5271788	ImCollaborative
1.84	18	117	683a4f8305745ec9d5271788	ImAdaptivePerson
1.84	18	118	683a4f8305745ec9d5271788	MntnComposureUndPressure
1.94	18	119	683a4f8305745ec9d5271788	Open2DivPerspctvs
2.06	18	120	683a4f8305745ec9d5271788	ThinkB4Speak
.52	18	121	683a4f8305745ec9d5271788	InfluencedByOthers
1.49	18	122	683a4f8305745ec9d5271788	NurtureConnctns
-.71	18	123	683a4f8305745ec9d5271788	UsePeopl
2.12	18	124	683a4f8305745ec9d5271788	Listen2Others
-.63	18	125	683a4f8305745ec9d5271788	EasilyDistracted
1.98	18	126	683a4f8305745ec9d5271788	Open2Feedback
1.00	18	127	683a4f8305745ec9d5271788	MovePstSmllTalk
.70	18	128	683a4f8305745ec9d5271788	BuildRapportWAnyone
1.44	18	129	683a4f8305745ec9d5271788	MaintainRelationships
.34	18	130	683a4f8305745ec9d5271788	RelationshpsRTx
-.27	18	131	683a4f8305745ec9d5271788	MakeDecWMissInfo
1.09	18	132	683a4f8305745ec9d5271788	IntentnlChoices
.96	18	133	683a4f8305745ec9d5271788	ObjectiveDecisions
1.14	18	134	683a4f8305745ec9d5271788	ConsideredBiases
.52	18	135	683a4f8305745ec9d5271788	Quick2Act
1.66	18	136	683a4f8305745ec9d5271788	Resourceful
1.72	18	137	683a4f8305745ec9d5271788	ConseqPotActions
1.09	18	138	683a4f8305745ec9d5271788	ExistFrame4Decisions
1.07	18	139	683a4f8305745ec9d5271788	DpAnalGuideDec
1.14	18	140	683a4f8305745ec9d5271788	ComfortSharIdeasPersSett
2.20	18	141	683a4f8305745ec9d5271788	Observant
2.32	18	142	683a4f8305745ec9d5271788	Listener
1.98	18	143	683a4f8305745ec9d5271788	Reflect
.19	18	144	683a4f8305745ec9d5271788	SocialSitsDrainEnergy
.75	18	145	683a4f8305745ec9d5271788	EnergizedMtgNewPeop
.79	18	146	683a4f8305745ec9d5271788	SpeakUpPitchIdeas
.64	18	147	683a4f8305745ec9d5271788	DrvnSocEng
-.71	18	148	683a4f8305745ec9d5271788	Conversations
1.50	18	149	683a4f8305745ec9d5271788	PreferActiveParticipate
.55	19	4	67df117e7ee59731c07f3772	ComfortUnchartedT
.49	19	7	67df117e7ee59731c07f3772	ComfDecUncert
1.63	19	8	67df117e7ee59731c07f3772	Pass2Inovate
1.52	19	10	67df117e7ee59731c07f3772	CommunIdeas
1.82	19	11	67df117e7ee59731c07f3772	ShapeMyPath
-.28	19	15	67df117e7ee59731c07f3772	KnowEnuf
.01	19	16	67df117e7ee59731c07f3772	DiscourageByFailure
-.82	19	17	67df117e7ee59731c07f3772	GiveUpChallenging
.43	19	19	67df117e7ee59731c07f3772	SingularFocus
1.57	19	20	67df117e7ee59731c07f3772	Listen2Others
.54	19	22	67df117e7ee59731c07f3772	FollowTraditions
1.57	19	23	67df117e7ee59731c07f3772	GoBeyondComfZone
-.25	19	24	67df117e7ee59731c07f3772	ObstaclesAsBlocks
1.93	19	25	67df117e7ee59731c07f3772	TackleChallenges
2.30	19	27	67df117e7ee59731c07f3772	AskQuestions
2.22	19	28	67df117e7ee59731c07f3772	Slow2Adapt
2.77	19	29	67df117e7ee59731c07f3772	Persistent
1.40	19	30	67df117e7ee59731c07f3772	PivotWhenNeeded
2.66	19	31	67df117e7ee59731c07f3772	StandbyCommitements
2.66	19	32	67df117e7ee59731c07f3772	KeepPromises
1.74	19	34	67df117e7ee59731c07f3772	ReflectOnFailure
2.11	19	35	67df117e7ee59731c07f3772	AcknowledgeMistakes
-.04	19	37	67df117e7ee59731c07f3772	GoesWrongIsMyFault
-.47	19	38	67df117e7ee59731c07f3772	Resistant2ChangeAfterFail
1.57	19	39	67df117e7ee59731c07f3772	AcceptRespons4Err
-.96	19	40	67df117e7ee59731c07f3772	FailureStopTrying
.54	19	41	67df117e7ee59731c07f3772	WorseFailures
-.65	19	42	67df117e7ee59731c07f3772	BetterFailurs
1.68	19	43	67df117e7ee59731c07f3772	IncorpEmrgInfo
1.46	19	44	67df117e7ee59731c07f3772	AdaptStances
2.00	19	45	67df117e7ee59731c07f3772	Open2Feedback
2.14	19	46	67df117e7ee59731c07f3772	HumbleInContributions
.26	19	47	67df117e7ee59731c07f3772	Others2knowWhatIdid
1.57	19	48	67df117e7ee59731c07f3772	FocusNeedsTeam
2.14	19	49	67df117e7ee59731c07f3772	Legacy2ElevateOthers
1.74	19	52	67df117e7ee59731c07f3772	ValueInputFromAll
1.57	19	53	67df117e7ee59731c07f3772	DrivenLongTrmSucc
2.38	19	54	67df117e7ee59731c07f3772	WholeTeamSucc
2.57	19	55	67df117e7ee59731c07f3772	TrustEss4Innovation
1.93	19	56	67df117e7ee59731c07f3772	TakeResp4Setbacks
1.46	19	58	67df117e7ee59731c07f3772	InnoExec
1.51	19	59	67df117e7ee59731c07f3772	ConfidentAbility2Assemble
1.55	19	60	67df117e7ee59731c07f3772	StrongTeamPerform
2.42	19	63	67df117e7ee59731c07f3772	CMyTeamGetRecog
-.34	19	65	67df117e7ee59731c07f3772	ComfortwConflict
2.38	19	66	67df117e7ee59731c07f3772	BelieveValRelations
2.14	19	67	67df117e7ee59731c07f3772	Adapt2DiffDynamics
1.51	19	68	67df117e7ee59731c07f3772	IDindividTalent
1.74	19	69	67df117e7ee59731c07f3772	OpenComms
.23	19	70	67df117e7ee59731c07f3772	Vulnerable
1.24	19	71	67df117e7ee59731c07f3772	TeamsDevBetSoluts
2.17	19	72	67df117e7ee59731c07f3772	SafeTeamEnvirons
1.62	19	73	67df117e7ee59731c07f3772	Dependable
1.62	19	74	67df117e7ee59731c07f3772	RiskTkgImport
1.15	19	75	67df117e7ee59731c07f3772	ComfortWConstrctvConflict
1.51	19	76	67df117e7ee59731c07f3772	DiffBetwnConstr&DestrtvConflct
.89	19	77	67df117e7ee59731c07f3772	AddrssConflctsDirect
.02	19	78	67df117e7ee59731c07f3772	ConflctLeadsBetOutcms
1.16	19	79	67df117e7ee59731c07f3772	WantConflictGoAway
.73	19	80	67df117e7ee59731c07f3772	SeprtPersnFrmIssue
1.57	19	81	67df117e7ee59731c07f3772	GoodEmpathizg
1.46	19	82	67df117e7ee59731c07f3772	AdaptCommNeedsOthers
1.30	19	83	67df117e7ee59731c07f3772	ComfortDelvrngSensFdbk
2.22	19	84	67df117e7ee59731c07f3772	ListenB4Spkng
1.57	19	85	67df117e7ee59731c07f3772	RemnCompsdNavDisagr
.86	19	86	67df117e7ee59731c07f3772	DiscernEmotClues
.98	19	87	67df117e7ee59731c07f3772	DiscEmotTrggrsConflct
1.80	19	88	67df117e7ee59731c07f3772	Slf-Reflct2ImprEmotAwrnss
1.87	19	90	67df117e7ee59731c07f3772	Cmmttd2Promises
1.69	19	91	67df117e7ee59731c07f3772	AcknowledgeRoleInSucFail
1.62	19	92	67df117e7ee59731c07f3772	ProActCommsDlysObstcls
1.68	19	93	67df117e7ee59731c07f3772	NoSomthngUnreal
2.00	19	94	67df117e7ee59731c07f3772	MeetDeadlines
2.22	19	95	67df117e7ee59731c07f3772	LearnFrmMistakes
2.13	19	96	67df117e7ee59731c07f3772	ComfortRecFdbkColleag
.98	19	97	67df117e7ee59731c07f3772	BelieveBestSolProb
-1.21	19	98	67df117e7ee59731c07f3772	ThinkWOActing
1.93	19	99	67df117e7ee59731c07f3772	TkTime2UndstndComplxIssues
.66	19	100	67df117e7ee59731c07f3772	DecsnsNtGoingExpected
1.33	19	101	67df117e7ee59731c07f3772	Problems2Steps
1.40	19	102	67df117e7ee59731c07f3772	RunThruScenarios
2.14	19	105	67df117e7ee59731c07f3772	Self-Aware
1.16	19	106	67df117e7ee59731c07f3772	ArticulateBiases
2.14	19	107	67df117e7ee59731c07f3772	AskQs
.02	19	108	67df117e7ee59731c07f3772	PtMyselfUncomfrtSituations
1.62	19	109	67df117e7ee59731c07f3772	ImCreative
2.07	19	110	67df117e7ee59731c07f3772	PrepB4Mtg1stTime
1.46	19	111	67df117e7ee59731c07f3772	MultiScenariosConsidProb
1.51	19	112	67df117e7ee59731c07f3772	KnowNonneg
1.46	19	114	67df117e7ee59731c07f3772	SeeSomeone
.55	19	115	67df117e7ee59731c07f3772	WillingCompromise
1.57	19	116	67df117e7ee59731c07f3772	ImCollaborative
1.86	19	117	67df117e7ee59731c07f3772	ImAdaptivePerson
1.86	19	118	67df117e7ee59731c07f3772	MntnComposureUndPressure
2.08	19	120	67df117e7ee59731c07f3772	ThinkB4Speak
.54	19	121	67df117e7ee59731c07f3772	InfluencedByOthers
1.51	19	122	67df117e7ee59731c07f3772	NurtureConnctns
-.69	19	123	67df117e7ee59731c07f3772	UsePeopl
2.14	19	124	67df117e7ee59731c07f3772	Listen2Others
-.61	19	125	67df117e7ee59731c07f3772	EasilyDistracted
2.00	19	126	67df117e7ee59731c07f3772	Open2Feedback
1.02	19	127	67df117e7ee59731c07f3772	MovePstSmllTalk
.72	19	128	67df117e7ee59731c07f3772	BuildRapportWAnyone
1.46	19	129	67df117e7ee59731c07f3772	MaintainRelationships
.36	19	130	67df117e7ee59731c07f3772	RelationshpsRTx
-.25	19	131	67df117e7ee59731c07f3772	MakeDecWMissInfo
1.11	19	132	67df117e7ee59731c07f3772	IntentnlChoices
.98	19	133	67df117e7ee59731c07f3772	ObjectiveDecisions
1.16	19	134	67df117e7ee59731c07f3772	ConsideredBiases
.54	19	135	67df117e7ee59731c07f3772	Quick2Act
1.68	19	136	67df117e7ee59731c07f3772	Resourceful
1.74	19	137	67df117e7ee59731c07f3772	ConseqPotActions
1.11	19	138	67df117e7ee59731c07f3772	ExistFrame4Decisions
1.09	19	139	67df117e7ee59731c07f3772	DpAnalGuideDec
1.16	19	140	67df117e7ee59731c07f3772	ComfortSharIdeasPersSett
2.22	19	141	67df117e7ee59731c07f3772	Observant
2.34	19	142	67df117e7ee59731c07f3772	Listener
2.00	19	143	67df117e7ee59731c07f3772	Reflect
.21	19	144	67df117e7ee59731c07f3772	SocialSitsDrainEnergy
.77	19	145	67df117e7ee59731c07f3772	EnergizedMtgNewPeop
.81	19	146	67df117e7ee59731c07f3772	SpeakUpPitchIdeas
.66	19	147	67df117e7ee59731c07f3772	DrvnSocEng
-.69	19	148	67df117e7ee59731c07f3772	Conversations
1.52	19	149	67df117e7ee59731c07f3772	PreferActiveParticipate
.47	20	1	6831d081ef459c2a4dbd5896	EnergizedByPotential
.92	20	2	6831d081ef459c2a4dbd5896	EagertoPursue
.65	20	3	6831d081ef459c2a4dbd5896	PursuePerfection
-.51	20	5	6831d081ef459c2a4dbd5896	ActBeforeThinkg
.68	20	6	6831d081ef459c2a4dbd5896	Adventurous
-.02	20	7	6831d081ef459c2a4dbd5896	ComfDecUncert
1.13	20	8	6831d081ef459c2a4dbd5896	Pass2Inovate
-.34	20	9	6831d081ef459c2a4dbd5896	InternReas2Compl
1.01	20	10	6831d081ef459c2a4dbd5896	CommunIdeas
1.32	20	11	6831d081ef459c2a4dbd5896	ShapeMyPath
-.68	20	12	6831d081ef459c2a4dbd5896	Procrastinate
2.24	20	13	6831d081ef459c2a4dbd5896	AlwaysMorLearn
-.80	20	14	6831d081ef459c2a4dbd5896	StruggleDecs
-.78	20	15	6831d081ef459c2a4dbd5896	KnowEnuf
-.50	20	16	6831d081ef459c2a4dbd5896	DiscourageByFailure
-1.32	20	17	6831d081ef459c2a4dbd5896	GiveUpChallenging
1.76	20	18	6831d081ef459c2a4dbd5896	DeterminedReachGls
-.07	20	19	6831d081ef459c2a4dbd5896	SingularFocus
1.06	20	20	6831d081ef459c2a4dbd5896	Listen2Others
-.68	20	21	6831d081ef459c2a4dbd5896	AnnoyedIfNoIdea
.04	20	22	6831d081ef459c2a4dbd5896	FollowTraditions
1.06	20	23	6831d081ef459c2a4dbd5896	GoBeyondComfZone
-.76	20	24	6831d081ef459c2a4dbd5896	ObstaclesAsBlocks
1.43	20	25	6831d081ef459c2a4dbd5896	TackleChallenges
1.46	20	26	6831d081ef459c2a4dbd5896	MoveForward
1.79	20	27	6831d081ef459c2a4dbd5896	AskQuestions
1.71	20	28	6831d081ef459c2a4dbd5896	Slow2Adapt
2.27	20	29	6831d081ef459c2a4dbd5896	Persistent
.90	20	30	6831d081ef459c2a4dbd5896	PivotWhenNeeded
2.16	20	31	6831d081ef459c2a4dbd5896	StandbyCommitements
2.16	20	32	6831d081ef459c2a4dbd5896	KeepPromises
.81	20	33	6831d081ef459c2a4dbd5896	HandleFrustration
1.23	20	34	6831d081ef459c2a4dbd5896	ReflectOnFailure
1.61	20	35	6831d081ef459c2a4dbd5896	AcknowledgeMistakes
-.75	20	36	6831d081ef459c2a4dbd5896	ComfortWFailure
-.55	20	37	6831d081ef459c2a4dbd5896	GoesWrongIsMyFault
-.97	20	38	6831d081ef459c2a4dbd5896	Resistant2ChangeAfterFail
1.06	20	39	6831d081ef459c2a4dbd5896	AcceptRespons4Err
-1.46	20	40	6831d081ef459c2a4dbd5896	FailureStopTrying
.04	20	41	6831d081ef459c2a4dbd5896	WorseFailures
-1.16	20	42	6831d081ef459c2a4dbd5896	BetterFailurs
1.17	20	43	6831d081ef459c2a4dbd5896	IncorpEmrgInfo
.95	20	44	6831d081ef459c2a4dbd5896	AdaptStances
1.49	20	45	6831d081ef459c2a4dbd5896	Open2Feedback
1.64	20	46	6831d081ef459c2a4dbd5896	HumbleInContributions
-.25	20	47	6831d081ef459c2a4dbd5896	Others2knowWhatIdid
1.06	20	48	6831d081ef459c2a4dbd5896	FocusNeedsTeam
1.64	20	49	6831d081ef459c2a4dbd5896	Legacy2ElevateOthers
1.60	20	50	6831d081ef459c2a4dbd5896	ImAGoodListener
.81	20	51	6831d081ef459c2a4dbd5896	SpeakUp@Mtgs
1.23	20	52	6831d081ef459c2a4dbd5896	ValueInputFromAll
1.06	20	53	6831d081ef459c2a4dbd5896	DrivenLongTrmSucc
1.88	20	54	6831d081ef459c2a4dbd5896	WholeTeamSucc
2.06	20	55	6831d081ef459c2a4dbd5896	TrustEss4Innovation
1.43	20	56	6831d081ef459c2a4dbd5896	TakeResp4Setbacks
.55	20	57	6831d081ef459c2a4dbd5896	PersonalGainsRImportant
.95	20	58	6831d081ef459c2a4dbd5896	InnoExec
1.01	20	59	6831d081ef459c2a4dbd5896	ConfidentAbility2Assemble
1.04	20	60	6831d081ef459c2a4dbd5896	StrongTeamPerform
.97	20	61	6831d081ef459c2a4dbd5896	TrustIndWRespons
1.20	20	62	6831d081ef459c2a4dbd5896	ProvGuidance2Teams
1.91	20	63	6831d081ef459c2a4dbd5896	CMyTeamGetRecog
-.52	20	64	6831d081ef459c2a4dbd5896	TakeCreditofMyTeam
-.85	20	65	6831d081ef459c2a4dbd5896	ComfortwConflict
1.88	20	66	6831d081ef459c2a4dbd5896	BelieveValRelations
1.64	20	67	6831d081ef459c2a4dbd5896	Adapt2DiffDynamics
1.01	20	68	6831d081ef459c2a4dbd5896	IDindividTalent
1.23	20	69	6831d081ef459c2a4dbd5896	OpenComms
-.27	20	70	6831d081ef459c2a4dbd5896	Vulnerable
.74	20	71	6831d081ef459c2a4dbd5896	TeamsDevBetSoluts
1.67	20	72	6831d081ef459c2a4dbd5896	SafeTeamEnvirons
1.12	20	73	6831d081ef459c2a4dbd5896	Dependable
1.12	20	74	6831d081ef459c2a4dbd5896	RiskTkgImport
.64	20	75	6831d081ef459c2a4dbd5896	ComfortWConstrctvConflict
1.00	20	76	6831d081ef459c2a4dbd5896	DiffBetwnConstr&DestrtvConflct
.38	20	77	6831d081ef459c2a4dbd5896	AddrssConflctsDirect
-.48	20	78	6831d081ef459c2a4dbd5896	ConflctLeadsBetOutcms
.66	20	79	6831d081ef459c2a4dbd5896	WantConflictGoAway
.23	20	80	6831d081ef459c2a4dbd5896	SeprtPersnFrmIssue
1.06	20	81	6831d081ef459c2a4dbd5896	GoodEmpathizg
.95	20	82	6831d081ef459c2a4dbd5896	AdaptCommNeedsOthers
.80	20	83	6831d081ef459c2a4dbd5896	ComfortDelvrngSensFdbk
1.71	20	84	6831d081ef459c2a4dbd5896	ListenB4Spkng
1.06	20	85	6831d081ef459c2a4dbd5896	RemnCompsdNavDisagr
.35	20	86	6831d081ef459c2a4dbd5896	DiscernEmotClues
.48	20	87	6831d081ef459c2a4dbd5896	DiscEmotTrggrsConflct
1.30	20	88	6831d081ef459c2a4dbd5896	Slf-Reflct2ImprEmotAwrnss
1.46	20	89	6831d081ef459c2a4dbd5896	ComfortOwnRespnsOutcms
1.36	20	90	6831d081ef459c2a4dbd5896	Cmmttd2Promises
1.18	20	91	6831d081ef459c2a4dbd5896	AcknowledgeRoleInSucFail
1.12	20	92	6831d081ef459c2a4dbd5896	ProActCommsDlysObstcls
1.17	20	93	6831d081ef459c2a4dbd5896	NoSomthngUnreal
1.49	20	94	6831d081ef459c2a4dbd5896	MeetDeadlines
1.71	20	95	6831d081ef459c2a4dbd5896	LearnFrmMistakes
1.62	20	96	6831d081ef459c2a4dbd5896	ComfortRecFdbkColleag
.48	20	97	6831d081ef459c2a4dbd5896	BelieveBestSolProb
-1.71	20	98	6831d081ef459c2a4dbd5896	ThinkWOActing
1.43	20	99	6831d081ef459c2a4dbd5896	TkTime2UndstndComplxIssues
.15	20	100	6831d081ef459c2a4dbd5896	DecsnsNtGoingExpected
.82	20	101	6831d081ef459c2a4dbd5896	Problems2Steps
.90	20	102	6831d081ef459c2a4dbd5896	RunThruScenarios
1.14	20	103	6831d081ef459c2a4dbd5896	ExamMultiPerspctvs
.76	20	104	6831d081ef459c2a4dbd5896	ConsiderAssumptns
1.64	20	105	6831d081ef459c2a4dbd5896	Self-Aware
.66	20	106	6831d081ef459c2a4dbd5896	ArticulateBiases
1.64	20	107	6831d081ef459c2a4dbd5896	AskQs
-.48	20	108	6831d081ef459c2a4dbd5896	PtMyselfUncomfrtSituations
1.12	20	109	6831d081ef459c2a4dbd5896	ImCreative
1.56	20	110	6831d081ef459c2a4dbd5896	PrepB4Mtg1stTime
.95	20	111	6831d081ef459c2a4dbd5896	MultiScenariosConsidProb
1.01	20	112	6831d081ef459c2a4dbd5896	KnowNonneg
1.14	20	113	6831d081ef459c2a4dbd5896	AdaptMsg2Audience
.95	20	114	6831d081ef459c2a4dbd5896	SeeSomeone
.04	20	115	6831d081ef459c2a4dbd5896	WillingCompromise
1.06	20	116	6831d081ef459c2a4dbd5896	ImCollaborative
1.36	20	117	6831d081ef459c2a4dbd5896	ImAdaptivePerson
1.36	20	118	6831d081ef459c2a4dbd5896	MntnComposureUndPressure
1.46	20	119	6831d081ef459c2a4dbd5896	Open2DivPerspctvs
1.58	20	120	6831d081ef459c2a4dbd5896	ThinkB4Speak
.04	20	121	6831d081ef459c2a4dbd5896	InfluencedByOthers
1.01	20	122	6831d081ef459c2a4dbd5896	NurtureConnctns
-1.19	20	123	6831d081ef459c2a4dbd5896	UsePeopl
1.64	20	124	6831d081ef459c2a4dbd5896	Listen2Others
-1.11	20	125	6831d081ef459c2a4dbd5896	EasilyDistracted
1.49	20	126	6831d081ef459c2a4dbd5896	Open2Feedback
.52	20	127	6831d081ef459c2a4dbd5896	MovePstSmllTalk
.21	20	128	6831d081ef459c2a4dbd5896	BuildRapportWAnyone
.95	20	129	6831d081ef459c2a4dbd5896	MaintainRelationships
-.14	20	130	6831d081ef459c2a4dbd5896	RelationshpsRTx
-.76	20	131	6831d081ef459c2a4dbd5896	MakeDecWMissInfo
.61	20	132	6831d081ef459c2a4dbd5896	IntentnlChoices
.48	20	133	6831d081ef459c2a4dbd5896	ObjectiveDecisions
.66	20	134	6831d081ef459c2a4dbd5896	ConsideredBiases
.04	20	135	6831d081ef459c2a4dbd5896	Quick2Act
1.17	20	136	6831d081ef459c2a4dbd5896	Resourceful
1.23	20	137	6831d081ef459c2a4dbd5896	ConseqPotActions
.61	20	138	6831d081ef459c2a4dbd5896	ExistFrame4Decisions
.59	20	139	6831d081ef459c2a4dbd5896	DpAnalGuideDec
.66	20	140	6831d081ef459c2a4dbd5896	ComfortSharIdeasPersSett
1.71	20	141	6831d081ef459c2a4dbd5896	Observant
1.84	20	142	6831d081ef459c2a4dbd5896	Listener
1.49	20	143	6831d081ef459c2a4dbd5896	Reflect
-.29	20	144	6831d081ef459c2a4dbd5896	SocialSitsDrainEnergy
.27	20	145	6831d081ef459c2a4dbd5896	EnergizedMtgNewPeop
.31	20	146	6831d081ef459c2a4dbd5896	SpeakUpPitchIdeas
.15	20	147	6831d081ef459c2a4dbd5896	DrvnSocEng
-1.19	20	148	6831d081ef459c2a4dbd5896	Conversations
1.02	20	149	6831d081ef459c2a4dbd5896	PreferActiveParticipate
.72	21	1	672fd80c178640c4588cfc9a	EnergizedByPotential
1.17	21	2	672fd80c178640c4588cfc9a	EagertoPursue
.90	21	3	672fd80c178640c4588cfc9a	PursuePerfection
.30	21	4	672fd80c178640c4588cfc9a	ComfortUnchartedT
-.26	21	5	672fd80c178640c4588cfc9a	ActBeforeThinkg
.94	21	6	672fd80c178640c4588cfc9a	Adventurous
.23	21	7	672fd80c178640c4588cfc9a	ComfDecUncert
1.38	21	8	672fd80c178640c4588cfc9a	Pass2Inovate
-.09	21	9	672fd80c178640c4588cfc9a	InternReas2Compl
1.27	21	10	672fd80c178640c4588cfc9a	CommunIdeas
1.57	21	11	672fd80c178640c4588cfc9a	ShapeMyPath
-.42	21	12	672fd80c178640c4588cfc9a	Procrastinate
2.49	21	13	672fd80c178640c4588cfc9a	AlwaysMorLearn
-.55	21	14	672fd80c178640c4588cfc9a	StruggleDecs
-.53	21	15	672fd80c178640c4588cfc9a	KnowEnuf
-.25	21	16	672fd80c178640c4588cfc9a	DiscourageByFailure
-1.07	21	17	672fd80c178640c4588cfc9a	GiveUpChallenging
2.01	21	18	672fd80c178640c4588cfc9a	DeterminedReachGls
.18	21	19	672fd80c178640c4588cfc9a	SingularFocus
1.31	21	20	672fd80c178640c4588cfc9a	Listen2Others
-.42	21	21	672fd80c178640c4588cfc9a	AnnoyedIfNoIdea
.29	21	22	672fd80c178640c4588cfc9a	FollowTraditions
1.31	21	23	672fd80c178640c4588cfc9a	GoBeyondComfZone
-.51	21	24	672fd80c178640c4588cfc9a	ObstaclesAsBlocks
1.68	21	25	672fd80c178640c4588cfc9a	TackleChallenges
1.71	21	26	672fd80c178640c4588cfc9a	MoveForward
2.05	21	27	672fd80c178640c4588cfc9a	AskQuestions
1.96	21	28	672fd80c178640c4588cfc9a	Slow2Adapt
2.52	21	29	672fd80c178640c4588cfc9a	Persistent
1.15	21	30	672fd80c178640c4588cfc9a	PivotWhenNeeded
2.41	21	31	672fd80c178640c4588cfc9a	StandbyCommitements
2.41	21	32	672fd80c178640c4588cfc9a	KeepPromises
1.06	21	33	672fd80c178640c4588cfc9a	HandleFrustration
1.49	21	34	672fd80c178640c4588cfc9a	ReflectOnFailure
1.86	21	35	672fd80c178640c4588cfc9a	AcknowledgeMistakes
-.50	21	36	672fd80c178640c4588cfc9a	ComfortWFailure
-.30	21	37	672fd80c178640c4588cfc9a	GoesWrongIsMyFault
-.72	21	38	672fd80c178640c4588cfc9a	Resistant2ChangeAfterFail
1.31	21	39	672fd80c178640c4588cfc9a	AcceptRespons4Err
-1.21	21	40	672fd80c178640c4588cfc9a	FailureStopTrying
.29	21	41	672fd80c178640c4588cfc9a	WorseFailures
-.90	21	42	672fd80c178640c4588cfc9a	BetterFailurs
1.43	21	43	672fd80c178640c4588cfc9a	IncorpEmrgInfo
1.20	21	44	672fd80c178640c4588cfc9a	AdaptStances
1.74	21	45	672fd80c178640c4588cfc9a	Open2Feedback
1.89	21	46	672fd80c178640c4588cfc9a	HumbleInContributions
.01	21	47	672fd80c178640c4588cfc9a	Others2knowWhatIdid
1.31	21	48	672fd80c178640c4588cfc9a	FocusNeedsTeam
1.89	21	49	672fd80c178640c4588cfc9a	Legacy2ElevateOthers
1.85	21	50	672fd80c178640c4588cfc9a	ImAGoodListener
1.06	21	51	672fd80c178640c4588cfc9a	SpeakUp@Mtgs
1.49	21	52	672fd80c178640c4588cfc9a	ValueInputFromAll
1.31	21	53	672fd80c178640c4588cfc9a	DrivenLongTrmSucc
2.13	21	54	672fd80c178640c4588cfc9a	WholeTeamSucc
2.31	21	55	672fd80c178640c4588cfc9a	TrustEss4Innovation
1.68	21	56	672fd80c178640c4588cfc9a	TakeResp4Setbacks
